# Templates from Starburst99
# SEDs of population with constant star formation, age = 100 Myr, nebular emission included 
# IMF: alpha = 2.35, Mlow = 1 Msun, Mupp = 1 Msun
# column 1: lambda in A
# column 2-6: log(Fnu) in erg/s/A, for Z=0.001, 0.004, 0.008, 0.020 and 0.040
# source: Starburst99 website (http://www.stsci.edu/science/starburst99), data corresponding to Figure 2 

5
1221
            0.001       0.004       0.008       0.020       0.040

91.000000   38.546550   38.919530   38.927510   38.735550   38.332130
21750.000   37.524540	37.769790   37.891420	37.930840   37.983620
21850.000   37.518830	37.764020   37.886290	37.926430   37.979730
21950.000   37.513150	37.758710   37.881090	37.921620   37.975380
22050.000   37.506190	37.749990   37.870480	37.908730   37.960920
22150.000   37.500660	37.746100   37.869390	37.910980   37.965560
22250.000   37.494200	37.737660   37.858340	37.897470   37.949680
22350.000   37.488120	37.731890   37.853720	37.893270   37.945230
22450.000   37.481960	37.725830   37.848030	37.887860   37.939800
22550.000   37.475540	37.719430   37.842520	37.883820   37.937110
22650.000   37.469180	37.712310   37.833950	37.872590   37.923340
22750.000   37.462960	37.707290   37.831150	37.873440   37.927220
22850.000   37.436410	37.690120   37.815740	37.858140   37.911360
22950.000   37.417370	37.648480   37.755620	37.787900   37.829990
23050.000   37.418900	37.662520   37.780740	37.817240   37.865230
23150.000   37.414130	37.657310   37.775030	37.810850   37.858390
23250.000   37.395710	37.618710   37.720980	37.747290   37.785950
23350.000   37.398740	37.633690   37.746650	37.780770   37.826090
23450.000   37.395210	37.630050   37.736110	37.761620   37.801060
23550.000   37.376780	37.592000   37.684980	37.702870   37.732420
23650.000   37.380160	37.609720   37.716480	37.745480   37.786300
23750.000   37.377160	37.605190   37.704770	37.726280   37.760970
23850.000   37.360110	37.572200   37.663370	37.681110   37.709430
23950.000   37.362290	37.586530   37.689300	37.716160   37.754450
24050.000   37.359690	37.585750   37.685280	37.706700   37.741370
24150.000   37.345200	37.557150   37.648050	37.665440   37.693840
24250.000   37.347110	37.568760   37.669520	37.694500   37.730790
24350.000   37.342930	37.566650   37.665350	37.686070   37.720050
24450.000   37.332280	37.547390   37.641890	37.661540   37.693090
24550.000   37.329720	37.546170   37.642370	37.663430   37.696680
24650.000   37.328140	37.552080   37.652750	37.675550   37.711870
24750.000   37.320120	37.539940   37.638670	37.659980   37.694100
24850.000   37.314260	37.526600   37.620320	37.639780   37.671210
24950.000   37.309550	37.530950   37.629890	37.650530   37.686340
25050.000   37.311270	37.537220   37.640790	37.664950   37.702660
25150.000   37.299490	37.511760   37.606140	37.625930   37.657950
25250.000   37.294160	37.516330   37.618550	37.643840   37.682760
25350.000   37.294520	37.517830   37.619630	37.642110   37.678100
25450.000   37.288360	37.508380   37.610260	37.634550   37.671890
25550.000   37.283210	37.501900   37.601960	37.625590   37.661640
25650.000   37.274880	37.497920   37.600830	37.624590   37.660950
25750.000   37.275790	37.499620   37.603720	37.628820   37.666650
25850.000   37.267990	37.483420   37.582630	37.605510   37.640010
25950.000   37.265460	37.485340   37.586530	37.609430   37.644580
26050.000   37.260280	37.483690   37.589160	37.615730   37.653970
26150.000   37.250480	37.472530   37.576760	37.602800   37.641410
26250.000   37.243370	37.465440   37.569790	37.595760   37.633230
26350.000   37.246350	37.468970   37.574600	37.601130   37.639070
26450.000   37.242880	37.465660   37.571680	37.598230   37.636180
26550.000   37.237530	37.458200   37.562990	37.589940   37.628050
26650.000   37.231440	37.450750   37.555170	37.581310   37.618030
26750.000   37.223720	37.449910   37.560510	37.591420   37.632950
26850.000   37.224140	37.447810   37.556810	37.586980   37.627720
26950.000   37.219440	37.439840   37.544760	37.571390   37.607890
27050.000   37.215380	37.438220   37.547420	37.578060   37.618450
27150.000   37.210750	37.433360   37.542640	37.572910   37.612960
27250.000   37.206300	37.430140   37.541260	37.573840   37.615910
27350.000   37.200850	37.421620   37.528760	37.557300   37.595070
27450.000   37.196260	37.419280   37.529960	37.562210   37.603530
27550.000   37.186480	37.411660   37.525660	37.560860   37.605290
27650.000   37.185420	37.408190   37.520050	37.553640   37.596570
27750.000   37.182320	37.403390   37.512600	37.542640   37.581180
27850.000   37.177940	37.400160   37.512490	37.546450   37.589220
27950.000   37.173820	37.396980   37.510850	37.546380   37.590720
28050.000   37.169080	37.391630   37.505390	37.541150   37.585530
28150.000   37.164380	37.385580   37.497540	37.530800   37.572140
28250.000   37.159910	37.381550   37.495040	37.530590   37.574060
28350.000   37.155620	37.377930   37.492550	37.530010   37.575410
28450.000   37.150990	37.372540   37.486930	37.524280   37.569280
28550.000   37.146350	37.367520   37.481490	37.518260   37.562610
28650.000   37.140950	37.362090   37.476510	37.514390   37.559980
28750.000   37.131510	37.353770   37.469760	37.509010   37.556810
28850.000   37.132760	37.353260   37.468060	37.506590   37.552750
28950.000   37.128690	37.348800   37.463570	37.502010   37.548040
29050.000   37.124170	37.343940   37.458530	37.496830   37.543080
29150.000   37.119800	37.339560   37.454760	37.493870   37.541110
29250.000   37.115130	37.333570   37.447250	37.484490   37.530080
29350.000   37.110930	37.330490   37.446250	37.485870   37.533710
29450.000   37.106160	37.324570   37.439580	37.478660   37.525780
29550.000   37.101830	37.320210   37.435180	37.474110   37.521190
29650.000   37.097470	37.316080   37.431840	37.471960   37.520630
29750.000   37.092980	37.311330   37.427140	37.467450   37.516590
29850.000   37.088520	37.306350   37.421650	37.460990   37.509050
29950.000   37.084060	37.301510   37.416990	37.456520   37.504920
30050.000   37.079590	37.296670   37.411990	37.451460   37.499960
30150.000   37.075170	37.292300   37.408150	37.448520   37.498180
30250.000   37.070480	37.287060   37.402350	37.442010   37.491130
30350.000   37.061230	37.277780   37.393980	37.434560   37.484020
30450.000   37.059640	37.276380   37.392430	37.433110   37.482870
30550.000   37.057290	37.272580   37.387760	37.427910   37.477370
30650.000   37.053000	37.267740   37.382950	37.423320   37.472810
30750.000   37.048770	37.263600   37.379060	37.419600   37.469260
30850.000   37.044310	37.258230   37.372780	37.412320   37.460940
30950.000   37.039960	37.253540   37.368210	37.408390   37.457280
31050.000   37.035800	37.249450   37.364780	37.405810   37.455770
31150.000   37.030910	37.243140   37.357510	37.397620   37.446640
31250.000   37.027110	37.239770   37.354430	37.395030   37.444700
31350.000   37.022870	37.235310   37.349830	37.390170   37.439680
31450.000   37.018550	37.230560   37.344810	37.385060   37.434600
31550.000   37.014000	37.225260   37.339390	37.380030   37.429630
31650.000   37.009940	37.220970   37.334500	37.373780   37.422350
31750.000   37.005740	37.216660   37.330580	37.371130   37.420930
31850.000   37.001480	37.211960   37.325700	37.365980   37.415340
31950.000   36.997260	37.207550   37.321490	37.361930   37.411620
32100.000   36.990780	37.200260   37.313870	37.354100   37.403400
32300.000   36.982260	37.190920   37.304170	37.343900   37.392390
32500.000   36.973620	37.181530   37.294710	37.334720   37.382750
32700.000   36.964900	37.171880   37.284950	37.324800   37.372290
32900.000   36.934680	37.149920   37.266610	37.309170   37.358970
33100.000   36.930110	37.143650   37.259190	37.300950   37.349600
33300.000   36.923180	37.134980   37.249950	37.291650   37.340260
33500.000   36.915960	37.126830   37.242030	37.284130   37.333070
33700.000   36.908580	37.117880   37.232510	37.274430   37.322980
33900.000   36.901190	37.108810   37.222970	37.265050   37.313510
34100.000   36.894050	37.100290   37.213650	37.255360   37.303520
34300.000   36.887220	37.092900   37.206250	37.248290   37.296680
34500.000   36.880170	37.084800   37.197890	37.240060   37.288640
34700.000   36.873170	37.076510   37.189110	37.231080   37.279240
34900.000   36.866140	37.068440   37.180710	37.222590   37.271260
35100.000   36.859250	37.060610   37.172660	37.214630   37.263610
35300.000   36.852250	37.052090   37.163280	37.204600   37.253020
35500.000   36.845300	37.044490   37.155680	37.197160   37.246110
35700.000   36.838220	37.036260   37.147000	37.188130   37.236940
35900.000   36.832070	37.028990   37.139140	37.179540   37.228000
36100.000   36.824570	37.020870   37.131140	37.172020   37.220970
36300.000   36.818740	37.013930   37.123630	37.164060   37.212650
36500.000   36.810870	37.004690   37.113770	37.153870   37.201890
36700.000   36.805290	36.997730   37.106200	37.145860   37.193400
36900.000   36.797240	36.988210   37.095950	37.134910   37.181390
37100.000   36.791880	36.981460   37.088260	37.126250   37.171260
37300.000   36.784440	36.974040   37.081300	37.120160   37.166150
37500.000   36.775620	36.963580   37.069850	37.107960   37.152990
37700.000   36.772740	36.960000   37.066330	37.104730   37.150490
37900.000   36.766450	36.952600   37.058390	37.096340   37.141620
38100.000   36.759020	36.944680   37.050670	37.089010   37.135040
38300.000   36.753060	36.937980   37.043950	37.082480   37.128530
38500.000   36.747490	36.931340   37.036990	37.075440   37.121460
38700.000   36.741060	36.923330   37.027910	37.065490   37.110300
38900.000   36.734480	36.916150   37.020940	37.058820   37.103310
39100.000   36.726460	36.907630   37.012890	37.051680   37.096690
39300.000   36.721950	36.901790   37.006470	37.044830   37.089530
39500.000   36.715620	36.893800   36.997690	37.034960   37.078040
39700.000   36.709430	36.886830   36.990670	37.028160   37.071290
39900.000   36.702950	36.878210   36.980780	37.017790   37.059430
40100.000   36.696040	36.871030   36.974400	37.012250   37.055670
40300.000   36.689420	36.863860   36.967630	37.006460   37.050700
40500.000   36.681980	36.855410   36.958700	36.997640   37.041950
40700.000   36.678500	36.850680   36.953320	36.991930   37.035580
40900.000   36.672610	36.843910   36.946170	36.984900   37.028480
41100.000   36.666670	36.837290   36.939190	36.977840   37.021490
41300.000   36.660630	36.830490   36.932280	36.971210   37.015220
41500.000   36.654500	36.823130   36.924520	36.963080   37.006900
41700.000   36.646570	36.814750   36.916020	36.954590   36.999000
41900.000   36.642420	36.809290   36.909750	36.947750   36.991370
42100.000   36.636290	36.801990   36.902010	36.939860   36.983250
42300.000   36.630640	36.796640   36.896920	36.935240   36.979410
42500.000   36.624470	36.789180   36.888710	36.926320   36.969800
42700.000   36.618610	36.783040   36.882650	36.920330   36.964310
42900.000   36.608290	36.764140   36.856690	36.889270   36.928490
43100.000   36.599280	36.747200   36.831720	36.855890   36.889460
43300.000   36.596020	36.748040   36.835450	36.860660   36.896540
43500.000   36.585290	36.729440   36.811080	36.832860   36.864830
43700.000   36.577270	36.719130   36.798320	36.817560   36.847890
43900.000   36.573090	36.712530   36.788350	36.805440   36.833040
44100.000   36.562750	36.693940   36.764640	36.779830   36.803060
44300.000   36.558460	36.690700   36.761630	36.776680   36.800920
44500.000   36.552060	36.682200   36.751840	36.766490   36.789360
44700.000   36.526390	36.656420   36.724840	36.739760   36.761190
44900.000   36.526110	36.659910   36.730670	36.745700   36.769350
45100.000   36.521370	36.650840   36.718880	36.732900   36.754250
45300.000   36.514940	36.639480   36.705830	36.719860   36.739860
45500.000   36.513530	36.640390   36.708550	36.722820   36.744510
45700.000   36.510750	36.636340   36.703440	36.717110   36.737850
45900.000   36.503820	36.622870   36.687580	36.701160   36.719820
46100.000   36.503430	36.626630   36.694180	36.708400   36.729400
46300.000   36.499310	36.619380   36.685000	36.698510   36.717720
46500.000   36.494090	36.613950   36.680340	36.694850   36.714390
46700.000   36.491540	36.611630   36.679650	36.695490   36.716600
46900.000   36.490380	36.608250   36.673860	36.687890   36.707020
47100.000   36.486910	36.601940   36.666340	36.680320   36.698860
47300.000   36.485790	36.603360   36.670280	36.685700   36.706350
47500.000   36.482000	36.596890   36.662160	36.676270   36.695770
47700.000   36.479200	36.592900   36.657870	36.672070   36.691710
47900.000   36.476430	36.588770   36.654200	36.669560   36.689240
48100.000   36.472520	36.581930   36.645180	36.658900   36.677300
48300.000   36.471780	36.583970   36.649880	36.665140   36.685830
48500.000   36.468490	36.578110   36.642730	36.657760   36.677680
48700.000   36.465050	36.572280   36.635350	36.649860   36.668720
48900.000   36.462900	36.569810   36.632470	36.646240   36.665130
49100.000   36.459960	36.565070   36.627670	36.642020   36.660930
49300.000   36.457390	36.561440   36.623480	36.637610   36.656320
49500.000   36.454700	36.557020   36.617440	36.630190   36.647750
49700.000   36.452530	36.555380   36.617890	36.632420   36.652070
49900.000   36.449950	36.550880   36.612620	36.626290   36.645980
50100.000   36.447870	36.548750   36.610100	36.623640   36.642820
50300.000   36.445330	36.545100   36.606180	36.619430   36.638550
50500.000   36.441880	36.538780   36.598230	36.610800   36.628640
50700.000   36.439790	36.536450   36.596890	36.610510   36.629370
50900.000   36.437790	36.533740   36.593270	36.605520   36.623740
51100.000   36.434650	36.528680   36.587570	36.599970   36.618180
51300.000   36.431060	36.524880   36.584450	36.597330   36.615890
51500.000   36.430270	36.522200   36.580170	36.591880   36.609320
51700.000   36.429160	36.522130   36.581440	36.593720   36.612500
51900.000   36.426050	36.516730   36.575240	36.587650   36.605990
52100.000   36.423810	36.513420   36.571990	36.584600   36.602820
52300.000   36.421550	36.509760   36.567170	36.578830   36.596280
52500.000   36.419900	36.508010   36.565800	36.577770   36.595640
52700.000   36.418520	36.507650   36.567070	36.579780   36.598910
52900.000   36.415180	36.500530   36.557720	36.569900   36.587310
53100.000   36.413260	36.497170   36.553210	36.564400   36.580620
53300.000   36.411540	36.495640   36.552690	36.564630   36.581930
53500.000   36.409600	36.492620   36.549020	36.560570   36.577510
53700.000   36.407770	36.489950   36.546130	36.557550   36.574060
53900.000   36.405930	36.487430   36.543490	36.555020   36.571870
54100.000   36.403910	36.484530   36.540460	36.551960   36.568780
54300.000   36.401490	36.480130   36.534830	36.545480   36.561370
54500.000   36.400210	36.479320   36.535250	36.546850   36.563660
54700.000   36.398160	36.475070   36.529080	36.539270   36.554610
54900.000   36.396260	36.472870   36.527900	36.539130   36.555590
55100.000   36.394380	36.469210   36.522690	36.532850   36.547790
55300.000   36.393560	36.470440   36.526970	36.539530   36.556930
55500.000   36.390560	36.463630   36.517180	36.527810   36.542770
55700.000   36.389710	36.463710   36.518360	36.529710   36.545380
55900.000   36.387450	36.459340   36.513010	36.524000   36.538970
56100.000   36.385930	36.457930   36.512760	36.524850   36.541000
56300.000   36.383790	36.453240   36.506070	36.516860   36.531460
56500.000   36.382620	36.452390   36.506240	36.517890   36.533360
56700.000   36.380870	36.449340   36.502650	36.514270   36.529520
56900.000   36.378750	36.445030   36.496740	36.507200   36.521000
57100.000   36.377680	36.444360   36.497250	36.508910   36.523990
57300.000   36.376000	36.441650   36.494260	36.505890   36.520970
57500.000   36.374430	36.438940   36.490960	36.502170   36.516670
57700.000   36.372720	36.435940   36.487530	36.498910   36.513410
57900.000   36.371550	36.434610   36.486530	36.498420   36.513330
58100.000   36.369740	36.431240   36.482380	36.493810   36.508230
58300.000   36.368310	36.428990   36.479770	36.491240   36.505540
58500.000   36.366990	36.426720   36.476970	36.488170   36.502220
58700.000   36.365290	36.423350   36.472480	36.482900   36.496110
58900.000   36.363830	36.421230   36.470310	36.480890   36.494400
59100.000   36.361340	36.417940   36.466730	36.477150   36.490880
59300.000   36.361100	36.416990   36.465620	36.476070   36.489710
59500.000   36.359660	36.414110   36.461720	36.471390   36.484120
59700.000   36.358460	36.412610   36.460540	36.470670   36.484060
59900.000   36.357060	36.410250   36.457800	36.467720   36.481000
60100.000   36.355720	36.408040   36.455120	36.464620   36.477630
60300.000   36.354320	36.405690   36.452270	36.461370   36.474030
60500.000   36.352790	36.402710   36.448270	36.456790   36.468910
60700.000   36.351510	36.400680   36.445960	36.454310   36.466320
60900.000   36.350230	36.398370   36.443040	36.450840   36.462370
61100.000   36.348820	36.395840   36.439970	36.447460   36.458910
61300.000   36.347640	36.394070   36.438130	36.445850   36.457430
61500.000   36.346400	36.392090   36.436000	36.443630   36.455220
61700.000   36.345250	36.390460   36.434420	36.442130   36.453870
61900.000   36.344020	36.388130   36.431320	36.438350   36.449430
62100.000   36.342830	36.386280   36.429440	36.436610   36.447910
62300.000   36.341540	36.383680   36.425870	36.432400   36.442840
62500.000   36.340220	36.381120   36.422440	36.428290   36.437910
62700.000   36.339070	36.379160   36.420080	36.425660   36.435000
62900.000   36.337910	36.377130   36.417780	36.423310   36.432590
63100.000   36.336750	36.375040   36.415200	36.420450   36.429330
63300.000   36.335740	36.373540   36.413680	36.419190   36.428360
63500.000   36.334510	36.371190   36.410610	36.415560   36.424090
63700.000   36.333550	36.369840   36.409340	36.414420   36.423180
63900.000   36.332260	36.367040   36.405350	36.410300   36.417480
64200.000   36.330720	36.364520   36.402440	36.406590   36.414460
64600.000   36.328560	36.360470   36.397190	36.400480   36.407420
65000.000   36.326490	36.356770   36.392660	36.395400   36.401760
65400.000   36.324410	36.352890   36.387830	36.389940   36.395620
65800.000   36.322440	36.349410   36.383670	36.385410   36.390610
66200.000   36.320430	36.345580   36.378810	36.379970   36.384250
66600.000   36.318480	36.341990   36.374400	36.375070   36.378720
67000.000   36.316610	36.338470   36.370110	36.370350   36.373330
67400.000   36.314730	36.334740   36.365380	36.365050   36.367160
67800.000   36.312930	36.331270   36.361040	36.360220   36.361870
68200.000   36.311160	36.327850   36.356650	36.355280   36.356200
68600.000   36.309460	36.324600   36.352640	36.350950   36.351500
69000.000   36.307790	36.321250   36.348180	36.345970   36.345800
69400.000   36.306160	36.318130   36.344120	36.341410   36.340730
69800.000   36.304590	36.315040   36.340070	36.336790   36.335480
70200.000   36.303040	36.311970   36.335970	36.332080   36.330150
70600.000   36.301530	36.309060   36.332250	36.327880   36.325490
71000.000   36.300030	36.306120   36.328350	36.323290   36.320210
71400.000   36.298580	36.303310   36.324680	36.319070   36.315520
71800.000   36.297140	36.300490   36.320910	36.314560   36.310390
72200.000   36.295740	36.297760   36.317320	36.310390   36.305720
72600.000   36.294360	36.295050   36.313680	36.306020   36.300670
73000.000   36.293020	36.292420   36.310200	36.301850   36.295920
73400.000   36.291700	36.289780   36.306690	36.297630   36.291060
73800.000   36.290420	36.287250   36.303350	36.293690   36.286470
74200.000   36.289140	36.284680   36.299850	36.289400   36.281180
74600.000   36.287550	36.281770   36.296080	36.285230   36.276200
75000.000   36.286380	36.279410   36.292930	36.281430   36.271800
75400.000   36.285540	36.277420   36.290060	36.277860   36.267450
75800.000   36.284400	36.275170   36.287090	36.274400   36.263390
76200.000   36.283280	36.272890   36.284000	36.270740   36.259110
76600.000   36.282180	36.270660   36.280940	36.267040   36.254730
77000.000   36.281100	36.268490   36.277920	36.263380   36.250340
77400.000   36.280040	36.266350   36.275010	36.259900   36.246260
77800.000   36.279000	36.264230   36.272170	36.256480   36.242120
78200.000   36.277980	36.262130   36.269340	36.253030   36.237930
78600.000   36.276970	36.260080   36.266590	36.249830   36.233990
79000.000   36.275980	36.258060   36.263850	36.246550   36.230010
79400.000   36.275010	36.256060   36.261180	36.243360   36.226060
79800.000   36.274060	36.254070   36.258540	36.240290   36.222330
80200.000   36.273120	36.252100   36.255850	36.236980   36.218270
80600.000   36.272220	36.250170   36.253270	36.233960   36.214680
81000.000   36.271340	36.248320   36.250790	36.231130   36.211300
81400.000   36.270460	36.246470   36.248240	36.228090   36.207630
81800.000   36.269620	36.244700   36.245840	36.225280   36.204330
82200.000   36.268790	36.242990   36.243450	36.222410   36.200890
82600.000   36.267990	36.241280   36.241090	36.219570   36.197400
83000.000   36.267200	36.239640   36.238750	36.216820   36.194100
83400.000   36.266410	36.238000   36.236430	36.213980   36.190630
83800.000   36.265660	36.236410   36.234210	36.211280   36.187410
84200.000   36.264920	36.234860   36.232090	36.208710   36.184440
84600.000   36.264170	36.233340   36.229920	36.206050   36.181130
85000.000   36.263450	36.231840   36.227840	36.203510   36.178050
85400.000   36.262730	36.230380   36.225810	36.200970   36.175060
85800.000   36.262030	36.228940   36.223790	36.198510   36.172100
86200.000   36.261350	36.227520   36.221810	36.196080   36.169170
86600.000   36.260670	36.226150   36.219880	36.193660   36.166280
87000.000   36.260010	36.224780   36.217950	36.191230   36.163350
87400.000   36.259350	36.223430   36.216080	36.188870   36.160490
87800.000   36.258710	36.222100   36.214190	36.186540   36.157560
88200.000   36.258080	36.220790   36.212360	36.184210   36.154690
88600.000   36.257470	36.219520   36.210570	36.181980   36.151870
89000.000   36.256860	36.218250   36.208770	36.179820   36.149230
89400.000   36.256260	36.217030   36.207080	36.177710   36.146560
89800.000   36.255680	36.215810   36.205310	36.175490   36.143700
90200.000   36.255100	36.214630   36.203700	36.173500   36.141220
90600.000   36.254540	36.213470   36.202070	36.171470   36.138650
91000.000   36.253980	36.212290   36.200340	36.169220   36.135770
91400.000   36.253340	36.210970   36.198530	36.166740   36.132420
91800.000   36.252800	36.209880   36.196970	36.164860   36.130080
92200.000   36.252280	36.208790   36.195460	36.163020   36.127820
92600.000   36.251760	36.207720   36.193940	36.161110   36.125470
93000.000   36.251250	36.206670   36.192460	36.159270   36.123100
93400.000   36.250750	36.205630   36.191010	36.157440   36.120770
93800.000   36.250250	36.204600   36.189590	36.155690   36.118610
94200.000   36.249760	36.203590   36.188180	36.153980   36.116370
94600.000   36.249280	36.202590   36.186780	36.152230   36.114090
95000.000   36.248810	36.201610   36.185420	36.150560   36.112020
95400.000   36.248340	36.200630   36.184060	36.148930   36.109970
95800.000   36.247880	36.199660   36.182720	36.147320   36.107980
96200.000   36.247430	36.198710   36.181400	36.145690   36.105940
96600.000   36.246990	36.197790   36.180100	36.144140   36.104000
97000.000   36.246560	36.196880   36.178820	36.142570   36.102050
97400.000   36.246120	36.195960   36.177500	36.140900   36.099860
97800.000   36.245710	36.195120   36.176310	36.139490   36.098190
98200.000   36.245300	36.194280   36.175120	36.138020   36.096390
98600.000   36.244890	36.193450   36.173930	36.136560   36.094550
99000.000   36.244500	36.192640   36.172750	36.135150   36.092800
99400.000   36.244100	36.191830   36.171590	36.133670   36.090980
99800.000   36.243720	36.191040   36.170440	36.132280   36.089250
100200.00   36.243340	36.190260   36.169330	36.130890   36.087510
200000.00   36.202120	36.123740   36.080510	36.021940   35.951290
400000.00   36.149730	36.069500   36.024510	35.964240   35.891170
600000.00   36.091670	36.011320   35.966230	35.905850   35.832650
800000.00   36.024710	35.944340   35.899230	35.838840   35.765600
1000000.0   35.945520	35.865150   35.820030	35.759630   35.686390
1200000.0   35.848610	35.768230   35.723120	35.662720   35.589470
1400000.0   35.723670	35.643300   35.598180	35.537770   35.464530
1600000.0   35.547580	35.467200   35.422080	35.361680   35.288430
