# optical properties from the ZDA_BARE_GR_S model from Zubko et al. 2004, ApJS, 152, 211
# 1202 wavelengths from 0.05 micron to 10^5 micron
#
# col 1: wavelength [micron]
# col 2: Cabs [cm2]
# col 3: Csca [cm2]
# col 4: tau [cm2/H]
# col 5: albedo
# col 6: asymmetry parameter

0.159607 1.2918e-15 7.88639e-16 1.16599e-21 0.379074 0.62319
0.161549 1.27518e-15 7.92827e-16 1.15902e-21 0.383377 0.62032
0.163514 1.25907e-15 7.97065e-16 1.15237e-21 0.387652 0.617382
0.165503 1.24373e-15 8.01458e-16 1.14624e-21 0.391874 0.614368
0.167516 1.23757e-15 8.10074e-16 1.14761e-21 0.395613 0.611108
0.169553 1.23218e-15 8.18793e-16 1.14947e-21 0.399222 0.607825
0.171616 1.22747e-15 8.27624e-16 1.15179e-21 0.402717 0.604516
0.173703 1.2271e-15 8.38747e-16 1.15781e-21 0.406005 0.600746
0.175816 1.22988e-15 8.5141e-16 1.16646e-21 0.409079 0.596705
0.177955 1.23374e-15 8.64228e-16 1.17582e-21 0.411936 0.592679
0.18012 1.24144e-15 8.76976e-16 1.18727e-21 0.413978 0.588671
0.182311 1.26121e-15 8.88957e-16 1.20507e-21 0.413437 0.584761
0.184528 1.28278e-15 9.0108e-16 1.22395e-21 0.412609 0.580973
0.186773 1.30639e-15 9.13356e-16 1.24407e-21 0.411468 0.577304
0.189045 1.34327e-15 9.24642e-16 1.27106e-21 0.407705 0.573196
0.191344 1.38594e-15 9.3575e-16 1.3012e-21 0.403046 0.569195
0.193672 1.43151e-15 9.46999e-16 1.33304e-21 0.398149 0.565467
0.196028 1.48269e-15 9.57923e-16 1.36785e-21 0.392493 0.561692
0.198412 1.54116e-15 9.68201e-16 1.40638e-21 0.385835 0.557644
0.200825 1.60253e-15 9.78603e-16 1.44661e-21 0.379137 0.55386
0.203268 1.66615e-15 9.89134e-16 1.48816e-21 0.372515 0.550339
0.205741 1.71796e-15 9.97355e-16 1.52181e-21 0.367308 0.545994
0.208243 1.76802e-15 1.00557e-15 1.55447e-21 0.362552 0.541953
0.210776 1.81452e-15 1.01388e-15 1.58519e-21 0.358464 0.538264
0.21334 1.83093e-15 1.02123e-15 1.5985e-21 0.358054 0.534569
0.215935 1.81844e-15 1.02776e-15 1.59517e-21 0.361099 0.530826
0.218562 1.79458e-15 1.03438e-15 1.5855e-21 0.365639 0.52731
0.221221 1.7562e-15 1.03974e-15 1.56699e-21 0.371875 0.523995
0.223912 1.68843e-15 1.03643e-15 1.52716e-21 0.380359 0.520723
0.226635 1.61245e-15 1.03308e-15 1.4827e-21 0.390499 0.517719
0.229392 1.53153e-15 1.02969e-15 1.43544e-21 0.402029 0.514995
