# EXTINCTION_DUSTEM.RES
# column 1: wavelength (micron)
# column 2: Cabs (cm^2/H)
# column 3: Csca (cm^2/H)
# column 4: emission for Solar neighborhood ISRF
# column 5: albedo
# column 6: asymmetry parameter
# number of rows: 800
  2.480500E-001  5.772231E-022  6.694373E-022  4.988477E-029  5.369845E-001  5.531561E-001
  2.521200E-001  5.484148E-022  6.560019E-022  6.021264E-029  5.446636E-001  5.514400E-001
  2.562700E-001  5.204874E-022  6.411163E-022  7.290617E-029  5.519234E-001  5.518398E-001
  2.604700E-001  4.960131E-022  6.276947E-022  8.843334E-029  5.585924E-001  5.570339E-001
  2.647500E-001  4.788159E-022  6.196807E-022  1.075727E-028  5.641171E-001  5.629984E-001
  2.691000E-001  4.637810E-022  6.164036E-022  1.310769E-028  5.706465E-001  5.664919E-001
  2.735200E-001  4.491164E-022  6.147201E-022  1.599082E-028  5.778333E-001  5.688813E-001
  2.780200E-001  4.375484E-022  6.141140E-022  1.953096E-028  5.839459E-001  5.725097E-001
  2.825800E-001  4.286671E-022  6.133574E-022  2.384868E-028  5.886209E-001  5.756847E-001
  2.872200E-001  4.215141E-022  6.114147E-022  2.912332E-028  5.919234E-001  5.762920E-001
  2.919400E-001  4.152198E-022  6.059132E-022  3.555298E-028  5.933734E-001  5.734524E-001
  2.967400E-001  4.081943E-022  5.954922E-022  4.337289E-028  5.933050E-001  5.692891E-001
  3.016100E-001  4.005395E-022  5.831756E-022  5.283735E-028  5.928298E-001  5.667424E-001
  3.065700E-001  3.873639E-022  5.717253E-022  4.956940E-028  5.961128E-001  5.656441E-001
  3.116000E-001  3.770644E-022  5.607706E-022  5.544008E-028  5.979416E-001  5.667257E-001
  3.167200E-001  3.667499E-022  5.520376E-022  6.241076E-028  6.008327E-001  5.711160E-001
  3.219200E-001  3.575914E-022  5.471501E-022  7.084764E-028  6.047585E-001  5.768659E-001
  3.272100E-001  3.494847E-022  5.451713E-022  8.060460E-028  6.093642E-001  5.815874E-001
  3.325800E-001  3.417466E-022  5.442093E-022  9.118810E-028  6.142623E-001  5.850735E-001
  3.380500E-001  3.343145E-022  5.437741E-022  1.023401E-027  6.192701E-001  5.887904E-001
  3.436000E-001  3.277162E-022  5.433941E-022  1.141630E-027  6.237948E-001  5.917340E-001
  3.492400E-001  3.218622E-022  5.418351E-022  1.263945E-027  6.273437E-001  5.928043E-001
  3.549800E-001  3.161497E-022  5.376006E-022  1.376310E-027  6.296930E-001  5.915109E-001
  3.608100E-001  3.097945E-022  5.295884E-022  1.459367E-027  6.309259E-001  5.883988E-001
  3.667400E-001  3.025493E-022  5.186926E-022  1.508652E-027  6.315954E-001  5.850929E-001
  3.727600E-001  2.948898E-022  5.073907E-022  1.544482E-027  6.324356E-001  5.828529E-001
  3.788800E-001  2.871153E-022  4.968131E-022  1.588208E-027  6.337480E-001  5.821671E-001
  3.851100E-001  2.793661E-022  4.877636E-022  1.638972E-027  6.358293E-001  5.834476E-001
  3.914300E-001  2.720359E-022  4.810121E-022  1.678441E-027  6.387536E-001  5.862309E-001
  3.978600E-001  2.653447E-022  4.762207E-022  1.691017E-027  6.421831E-001  5.895037E-001
  4.044000E-001  2.592659E-022  4.727506E-022  1.684106E-027  6.458196E-001  5.924257E-001
  4.110400E-001  2.536925E-022  4.699126E-022  1.682425E-027  6.494048E-001  5.948984E-001
  4.177900E-001  2.484982E-022  4.671905E-022  1.696881E-027  6.527845E-001  5.968070E-001
  4.246600E-001  2.436801E-022  4.639697E-022  1.715010E-027  6.556487E-001  5.977624E-001
  4.316300E-001  2.390307E-022  4.595506E-022  1.714328E-027  6.578341E-001  5.973280E-001
  4.387200E-001  2.342366E-022  4.532587E-022  1.683721E-027  6.592899E-001  5.952511E-001
  4.459300E-001  2.290458E-022  4.449499E-022  1.636216E-027  6.601673E-001  5.918920E-001
  4.532500E-001  2.234540E-022  4.351854E-022  1.596259E-027  6.607340E-001  5.883540E-001
  4.607000E-001  2.176824E-022  4.251621E-022  1.579363E-027  6.613763E-001  5.854686E-001
  4.682600E-001  2.119728E-022  4.156262E-022  1.586741E-027  6.622480E-001  5.834356E-001
  4.759600E-001  2.064670E-022  4.069743E-022  1.611662E-027  6.634283E-001  5.820996E-001
  4.837700E-001  2.012637E-022  3.992970E-022  1.648082E-027  6.648737E-001  5.812584E-001
  4.917200E-001  1.963854E-022  3.925372E-022  1.695310E-027  6.665344E-001  5.807076E-001
  4.998000E-001  1.918511E-022  3.865393E-022  1.751462E-027  6.683017E-001  5.803198E-001
  5.080100E-001  1.876417E-022  3.810199E-022  1.806392E-027  6.700292E-001  5.800315E-001
  5.163500E-001  1.836967E-022  3.756915E-022  1.844546E-027  6.716114E-001  5.796583E-001
  5.248300E-001  1.799330E-022  3.702177E-022  1.856823E-027  6.729387E-001  5.789587E-001
  5.334500E-001  1.762714E-022  3.642818E-022  1.850917E-027  6.739056E-001  5.776117E-001
  5.422200E-001  1.726234E-022  3.576380E-022  1.845023E-027  6.744561E-001  5.754255E-001
  5.511200E-001  1.689505E-022  3.502197E-022  1.850211E-027  6.745759E-001  5.724649E-001
  5.601800E-001  1.652657E-022  3.423377E-022  1.865111E-027  6.744196E-001  5.689688E-001
  5.693800E-001  1.616222E-022  3.342096E-022  1.883442E-027  6.740383E-001  5.652610E-001
  5.787300E-001  1.580600E-022  3.261114E-022  1.902589E-027  6.735454E-001  5.614973E-001
  5.882400E-001  1.546064E-022  3.182541E-022  1.924737E-027  6.730401E-001  5.577666E-001
  5.979000E-001  1.512626E-022  3.107375E-022  1.947140E-027  6.725918E-001  5.541720E-001
  6.077200E-001  1.480276E-022  3.035779E-022  1.958407E-027  6.722193E-001  5.508322E-001
  6.177000E-001  1.448890E-022  2.967708E-022  1.949998E-027  6.719443E-001  5.478093E-001
  6.278500E-001  1.418416E-022  2.902480E-022  1.931113E-027  6.717310E-001  5.450979E-001
  6.381600E-001  1.388836E-022  2.839175E-022  1.923166E-027  6.715155E-001  5.426364E-001
  6.486400E-001  1.360246E-022  2.776679E-022  1.939295E-027  6.711939E-001  5.402940E-001
  6.593000E-001  1.332927E-022  2.714851E-022  1.980027E-027  6.707015E-001  5.378726E-001
  6.701300E-001  1.307177E-022  2.652798E-022  2.042729E-027  6.699028E-001  5.352186E-001
  6.811300E-001  1.283133E-022  2.590383E-022  2.126482E-027  6.687420E-001  5.321795E-001
  6.923200E-001  1.260474E-022  2.527523E-022  2.230281E-027  6.672453E-001  5.286566E-001
  7.036900E-001  1.238579E-022  2.463983E-022  2.351814E-027  6.654806E-001  5.246296E-001
  7.152500E-001  1.216607E-022  2.400108E-022  2.487963E-027  6.636154E-001  5.201241E-001
  7.270000E-001  1.193996E-022  2.336721E-022  2.634607E-027  6.618261E-001  5.152258E-001
  7.389400E-001  1.171000E-022  2.274270E-022  2.788052E-027  6.601138E-001  5.100836E-001
  7.510800E-001  1.147961E-022  2.213099E-022  2.948713E-027  6.584528E-001  5.048483E-001
  7.634200E-001  1.125190E-022  2.153244E-022  3.120438E-027  6.567905E-001  4.996346E-001
  7.759600E-001  1.102827E-022  2.094328E-022  3.307998E-027  6.550598E-001  4.945101E-001
  7.887000E-001  1.081171E-022  2.037004E-022  3.515327E-027  6.532680E-001  4.894727E-001
  8.016600E-001  1.060515E-022  1.981103E-022  3.746229E-027  6.513320E-001  4.844812E-001
  8.148300E-001  1.041334E-022  1.927198E-022  4.003570E-027  6.492092E-001  4.794727E-001
  8.282100E-001  1.023699E-022  1.874959E-022  4.292191E-027  6.468368E-001  4.743617E-001
  8.418100E-001  1.007369E-022  1.824194E-022  4.619339E-027  6.442357E-001  4.690798E-001
  8.556400E-001  9.916123E-023  1.774123E-022  4.994522E-027  6.414652E-001  4.635749E-001
  8.697000E-001  9.752686E-023  1.724670E-022  5.430708E-027  6.387812E-001  4.578228E-001
  8.839800E-001  9.578245E-023  1.675560E-022  5.949636E-027  6.362762E-001  4.518213E-001
  8.985000E-001  9.399970E-023  1.627075E-022  6.586927E-027  6.338252E-001  4.456019E-001
  9.132600E-001  9.221658E-023  1.579327E-022  7.397627E-027  6.313539E-001  4.391998E-001
  9.282600E-001  9.046027E-023  1.532445E-022  8.476799E-027  6.288120E-001  4.326533E-001
  9.435100E-001  8.876496E-023  1.486827E-022  9.995645E-027  6.261705E-001  4.259809E-001
  9.590100E-001  8.715673E-023  1.442747E-022  1.227725E-026  6.234014E-001  4.191960E-001
  9.747600E-001  8.568510E-023  1.399932E-022  1.597970E-026  6.203220E-001  4.122494E-001
  9.907700E-001  8.443713E-023  1.358819E-022  2.256148E-026  6.167506E-001  4.051218E-001
  1.007000E+000  8.354864E-023  1.319376E-022  3.542572E-026  6.122785E-001  3.977605E-001
  1.023600E+000  8.327873E-023  1.281259E-022  6.246590E-026  6.060696E-001  3.901299E-001
  1.040400E+000  8.362369E-023  1.243982E-022  1.079420E-025  5.980054E-001  3.821957E-001
  1.057500E+000  8.250867E-023  1.206806E-022  1.218286E-025  5.939320E-001  3.739662E-001
  1.074900E+000  7.954410E-023  1.169427E-022  8.508694E-026  5.951683E-001  3.654482E-001
  1.092500E+000  7.699643E-023  1.132260E-022  5.561371E-026  5.952296E-001  3.566690E-001
  1.110500E+000  7.499234E-023  1.095547E-022  3.974707E-026  5.936410E-001  3.476813E-001
  1.128700E+000  7.325574E-023  1.059499E-022  3.127921E-026  5.912198E-001  3.385400E-001
  1.147200E+000  7.166925E-023  1.024736E-022  2.644133E-026  5.884456E-001  3.293056E-001
  1.166100E+000  7.019630E-023  9.916201E-023  2.351711E-026  5.855161E-001  3.200081E-001
  1.185200E+000  6.881685E-023  9.605419E-023  2.170624E-026  5.826020E-001  3.107373E-001
  1.204700E+000  6.752447E-023  9.313000E-023  2.055845E-026  5.796913E-001  3.015205E-001
  1.224500E+000  6.632171E-023  9.035754E-023  1.984603E-026  5.767039E-001  2.923601E-001
  1.244600E+000  6.519083E-023  8.771339E-023  1.942664E-026  5.736492E-001  2.833122E-001
  1.265100E+000  6.412282E-023  8.515578E-023  1.921186E-026  5.704487E-001  2.743987E-001
  1.285800E+000  6.307443E-023  8.262952E-023  1.914670E-026  5.671056E-001  2.656522E-001
  1.307000E+000  6.198770E-023  8.007533E-023  1.919224E-026  5.636606E-001  2.570655E-001
  1.328400E+000  6.086822E-023  7.750931E-023  1.932216E-026  5.601293E-001  2.486674E-001
  1.350200E+000  5.975195E-023  7.497073E-023  1.951672E-026  5.564818E-001  2.404775E-001
  1.372400E+000  5.864003E-023  7.245295E-023  1.976494E-026  5.526837E-001  2.324733E-001
  1.395000E+000  5.753521E-023  6.999545E-023  2.005474E-026  5.488519E-001  2.246675E-001
  1.417900E+000  5.645393E-023  6.765861E-023  2.037564E-026  5.451392E-001  2.170900E-001
  1.441200E+000  5.541075E-023  6.546595E-023  2.072424E-026  5.415928E-001  2.097438E-001
  1.464800E+000  5.440952E-023  6.340479E-023  2.109316E-026  5.381756E-001  2.026246E-001
  1.488900E+000  5.344566E-023  6.145611E-023  2.147855E-026  5.348578E-001  1.957570E-001
  1.513400E+000  5.251392E-023  5.958112E-023  2.187435E-026  5.315232E-001  1.891228E-001
  1.538200E+000  5.160933E-023  5.775044E-023  2.227656E-026  5.280775E-001  1.827147E-001
  1.563500E+000  5.072124E-023  5.593490E-023  2.268050E-026  5.244414E-001  1.765244E-001
  1.589200E+000  4.983625E-023  5.411378E-023  2.307866E-026  5.205749E-001  1.705492E-001
  1.615300E+000  4.894448E-023  5.228513E-023  2.346436E-026  5.165004E-001  1.647909E-001
  1.641800E+000  4.805516E-023  5.045901E-023  2.382768E-026  5.122005E-001  1.592313E-001
  1.668800E+000  4.716766E-023  4.865208E-023  2.415093E-026  5.077459E-001  1.538828E-001
  1.696200E+000  4.628073E-023  4.687251E-023  2.440703E-026  5.031764E-001  1.487247E-001
  1.724000E+000  4.540369E-023  4.516293E-023  2.455740E-026  4.986708E-001  1.437463E-001
  1.752400E+000  4.454192E-023  4.354980E-023  2.453191E-026  4.943688E-001  1.389567E-001
  1.781100E+000  4.370352E-023  4.203374E-023  2.421623E-026  4.902622E-001  1.343372E-001
  1.810400E+000  4.288942E-023  4.060403E-023  2.342318E-026  4.863139E-001  1.298785E-001
  1.840100E+000  4.209173E-023  3.923622E-023  2.194089E-026  4.824445E-001  1.255840E-001
  1.870400E+000  4.131569E-023  3.790650E-023  2.205192E-026  4.784834E-001  1.214378E-001
  1.901100E+000  4.055163E-023  3.660149E-023  2.248318E-026  4.744006E-001  1.174466E-001
  1.932300E+000  3.980004E-023  3.530458E-023  2.291316E-026  4.700721E-001  1.135883E-001
  1.964100E+000  3.905472E-023  3.401739E-023  2.334021E-026  4.655318E-001  1.098656E-001
  1.996300E+000  3.831716E-023  3.274544E-023  2.460119E-026  4.607971E-001  1.062767E-001
  2.029100E+000  3.758806E-023  3.149459E-023  2.660999E-026  4.558973E-001  1.028066E-001
  2.062400E+000  3.686294E-023  3.027436E-023  2.812502E-026  4.509320E-001  9.945944E-002
  2.096300E+000  3.614423E-023  2.909314E-023  2.930755E-026  4.459582E-001  9.622239E-002
  2.130700E+000  3.543513E-023  2.796238E-023  3.027120E-026  4.410643E-001  9.308998E-002
  2.165700E+000  3.473966E-023  2.688983E-023  3.109095E-026  4.363144E-001  9.006112E-002
  2.201300E+000  3.405558E-023  2.587093E-023  3.181431E-026  4.317110E-001  8.713776E-002
  2.237500E+000  3.338322E-023  2.489802E-023  3.247307E-026  4.272047E-001  8.431901E-002
  2.274200E+000  3.272306E-023  2.395714E-023  3.308669E-026  4.226721E-001  8.159141E-002
  2.311600E+000  3.207392E-023  2.303831E-023  3.367233E-026  4.180254E-001  7.894868E-002
  2.349600E+000  3.143235E-023  2.213467E-023  3.423371E-026  4.132145E-001  7.639892E-002
  2.388100E+000  3.079798E-023  2.124116E-023  3.477684E-026  4.081766E-001  7.393007E-002
  2.427400E+000  3.017056E-023  2.036082E-023  3.531892E-026  4.029342E-001  7.154507E-002
  2.467200E+000  2.955141E-023  1.949531E-023  3.585457E-026  3.974844E-001  6.922706E-002
  2.507800E+000  2.894127E-023  1.865463E-023  3.639480E-026  3.919378E-001  6.698838E-002
  2.549000E+000  2.833775E-023  1.784256E-023  3.693570E-026  3.863674E-001  6.482449E-002
  2.590800E+000  2.774087E-023  1.706326E-023  3.748490E-026  3.808412E-001  6.272939E-002
  2.633400E+000  2.715314E-023  1.631832E-023  3.806186E-026  3.753801E-001  6.070444E-002
  2.676600E+000  2.657492E-023  1.560628E-023  3.867575E-026  3.699819E-001  5.874398E-002
  2.720600E+000  2.600628E-023  1.492510E-023  3.934428E-026  3.646371E-001  5.684802E-002
  2.765300E+000  2.544750E-023  1.427113E-023  4.009752E-026  3.593058E-001  5.501276E-002
  2.810700E+000  2.490063E-023  1.364095E-023  4.098244E-026  3.539281E-001  5.323017E-002
  2.856900E+000  2.436341E-023  1.303137E-023  4.206953E-026  3.484809E-001  5.150553E-002
  2.903800E+000  2.383554E-023  1.243984E-023  4.346954E-026  3.429279E-001  4.983571E-002
  2.951500E+000  2.331585E-023  1.186585E-023  4.538916E-026  3.372733E-001  4.822166E-002
  3.000000E+000  2.280462E-023  1.130860E-023  4.822237E-026  3.315020E-001  4.665894E-002
  3.015900E+000  2.264023E-023  1.113145E-023  4.945584E-026  3.296091E-001  4.616128E-002
  3.032000E+000  2.247701E-023  1.095610E-023  5.092585E-026  3.277021E-001  4.566815E-002
  3.048100E+000  2.231453E-023  1.078284E-023  5.267129E-026  3.257915E-001  4.518154E-002
  3.064300E+000  2.215333E-023  1.061125E-023  5.478620E-026  3.238634E-001  4.469871E-002
  3.080600E+000  2.199286E-023  1.044200E-023  5.739300E-026  3.219375E-001  4.422175E-002
  3.096900E+000  2.183335E-023  1.027498E-023  6.063695E-026  3.200098E-001  4.375061E-002
  3.113400E+000  2.167734E-023  1.010965E-023  6.480835E-026  3.180436E-001  4.328151E-002
  3.130000E+000  2.152284E-023  9.946821E-024  7.027058E-026  3.160765E-001  4.281778E-002
  3.146600E+000  2.136995E-023  9.785921E-024  7.757127E-026  3.140955E-001  4.235896E-002
  3.163300E+000  2.121837E-023  9.627303E-024  8.770967E-026  3.121119E-001  4.190651E-002
  3.180100E+000  2.106896E-023  9.470923E-024  1.023725E-025  3.101165E-001  4.145763E-002
  3.197000E+000  2.092239E-023  9.316540E-024  1.246845E-025  3.080975E-001  4.101345E-002
